-13.658241,2.053533,2.96876,-1.570996
-13.658273,2.003596,2.966567,-1.568251
-13.658195,1.953657,2.960998,-1.565013
-13.658029,1.903715,2.952686,-1.561693
-13.657714,1.85377,2.938894,-1.557688
-13.657193,1.803825,2.93015,-1.55255
-13.656486,1.75388,2.933102,-1.546818
-13.655557,1.703936,2.934715,-1.540317
-13.65442,1.653994,2.92125,-1.533516
-13.653036,1.604056,2.903109,-1.526183
-13.651419,1.554123,2.913288,-1.51874
-13.649529,1.504198,2.906567,-1.510916
-13.647379,1.454282,2.891904,-1.503104
-13.644906,1.404378,2.879352,-1.494687
-13.642047,1.354494,2.86981,-1.485204
-13.638819,1.30463,2.863201,-1.475183
-13.635183,1.254794,2.855416,-1.464441
-13.631151,1.204986,2.843766,-1.453438
-13.626657,1.155216,2.829796,-1.441617
-13.621635,1.105496,2.81886,-1.42856
-13.6161,1.055829,2.807067,-1.414835
-13.610009,1.006225,2.791907,-1.400286
-13.603371,0.956691,2.797137,-1.3854
-13.596169,0.907716,2.794844,-1.36792
-13.588403,0.85979,2.743216,-1.346024
-13.580118,0.812917,2.652917,-1.320931
-13.571229,0.767123,2.644963,-1.292274
-13.561624,0.722447,2.587262,-1.259378
-13.551194,0.678933,2.491876,-1.221729
-13.539838,0.636636,2.415043,-1.178941
-13.527456,0.595621,2.309108,-1.130734
-13.513955,0.555965,2.216802,-1.076916
-13.499247,0.517758,2.095891,-1.017376
-13.483255,0.481106,1.995702,-0.952073
-13.465937,0.44612,1.883895,-0.881363
-13.447324,0.412892,1.785351,-0.806388
-13.427452,0.381523,1.620865,-0.728154
-13.406365,0.352119,1.435544,-0.647481
-13.384126,0.324793,1.409779,-0.565067
-13.360207,0.299411,1.435746,-0.49059
-13.33419,0.275818,1.196959,-0.429879
-13.306352,0.254026,1.07812,-0.379316
-13.276746,0.233873,1.630724,-0.339297
-13.245432,0.215142,1.771838,-0.309251
-13.212647,0.197708,1.965215,-0.286027
-13.178585,0.181444,2.083581,-0.267521
-13.143408,0.166226,2.257391,-0.252363
-13.107247,0.15193,2.347033,-0.239695
-13.070215,0.138441,2.476166,-0.229014
-13.032405,0.125644,2.541151,-0.220061
-12.993899,0.113434,2.625384,-0.212739
-12.95476,0.101726,2.660057,-0.206805
-12.915027,0.090502,2.701259,-0.201421
-12.874747,0.079707,2.717209,-0.196472
-12.833949,0.069332,2.774894,-0.191412
-12.792671,0.059331,2.803647,-0.186351
-12.750936,0.049706,2.787481,-0.180894
-12.708775,0.04042,2.772601,-0.175268
-12.666207,0.031482,2.823457,-0.169154
-12.623258,0.022862,2.827658,-0.162837
-12.579944,0.014577,2.832205,-0.15603
-12.536286,0.006602,2.833944,-0.149046
-12.492297,-0.001041,2.841113,-0.141608
-12.447998,-0.008374,2.843991,-0.13404
-12.403399,-0.015371,2.857627,-0.126064
-12.358522,-0.022076,2.865416,-0.118293
-12.313385,-0.028528,2.874664,-0.11119
-12.267998,-0.0347,2.875233,-0.104315
-12.222376,-0.040612,2.878428,-0.09787
-12.176525,-0.046239,2.878099,-0.091464
-12.130461,-0.051602,2.881297,-0.085345
-12.084191,-0.056678,2.88154,-0.07915
-12.037728,-0.061489,2.88836,-0.073155
-11.991079,-0.06601,2.894304,-0.067017
-11.944257,-0.070291,2.907372,-0.06133
-11.897275,-0.074376,2.911783,-0.056538
-11.85014,-0.078242,2.916592,-0.052155
-11.802859,-0.081914,2.917233,-0.048364
-11.75544,-0.085371,2.920824,-0.044739
-11.70789,-0.088641,2.921901,-0.041516
-11.660216,-0.091705,2.925776,-0.038306
-11.612424,-0.094593,2.926854,-0.03538
-11.56452,-0.097284,2.930424,-0.032375
-11.51651,-0.099808,2.931259,-0.029584
-11.468399,-0.102144,2.93309,-0.02666
-11.420194,-0.104321,2.932578,-0.02391
-11.371898,-0.106318,2.941919,-0.020995
-11.323516,-0.108163,2.946962,-0.018235
-11.275053,-0.109832,2.940411,-0.015295
-11.226513,-0.111355,2.935162,-0.012499
-11.1779,-0.112707,2.956127,-0.009516
-11.129219,-0.11394,2.963791,-0.006985
-11.080474,-0.115107,2.96966,-0.005384
-11.031668,-0.11618,2.971301,-0.004223
-10.982804,-0.11719,2.973973,-0.003701
-10.933885,-0.118117,2.975517,-0.003382
-10.884915,-0.118992,2.978742,-0.003512
-10.835894,-0.119797,2.980726,-0.003694
-10.786827,-0.120566,2.984035,-0.004206
-10.737714,-0.121279,2.985976,-0.004673
-10.68856,-0.12197,2.988985,-0.005394
-10.639364,-0.122619,2.990867,-0.006011
-10.590131,-0.12326,2.994161,-0.006838
-10.540861,-0.123872,2.995792,-0.007526
-10.491557,-0.124486,2.996565,-0.008397
-10.442219,-0.125081,2.998669,-0.009109
-10.39285,-0.125689,2.99919,-0.00999
-10.343451,-0.126287,2.99829,-0.010701
-10.294025,-0.126905,2.997782,-0.011573
-10.24457,-0.127519,2.998985,-0.012271
-10.195091,-0.128159,2.993626,-0.013127
-10.145587,-0.128776,2.986461,-0.013489
-10.096058,-0.129321,2.981225,-0.012869
-10.046507,-0.129824,2.979886,-0.011766
-9.996934,-0.130257,2.979598,-0.009976
-9.94734,-0.130643,2.980281,-0.007945
-9.897726,-0.130951,2.986788,-0.005424
-9.848094,-0.131227,2.992584,-0.003137
-9.798445,-0.131514,2.996247,-0.001631
-9.748779,-0.131779,2.996019,-0.000451
-9.699097,-0.132044,2.995324,0.000162
-9.649399,-0.132281,2.995093,0.000626
-9.599688,-0.132517,2.995375,0.000667
-9.549962,-0.132726,2.995762,0.000676
-9.500224,-0.132937,2.996668,0.000358
-9.450473,-0.133125,2.997411,0.000084
-9.40071,-0.13332,2.998614,-0.000454
-9.350936,-0.133499,2.99945,-0.000898
-9.301151,-0.13369,2.99932,-0.001567
-9.251356,-0.133871,2.99843,-0.002109
-9.201551,-0.134071,2.997358,-0.00285
-9.151737,-0.134266,2.996642,-0.003446
-9.101915,-0.134485,2.996414,-0.004225
-9.052083,-0.134704,2.997812,-0.004846
-9.002244,-0.134952,2.994529,-0.005643
-8.952398,-0.135178,2.987264,-0.005954
-8.902543,-0.135334,2.98186,-0.005286
-8.852682,-0.135448,2.980423,-0.004138
-8.802814,-0.135493,2.980002,-0.002306
-8.75294,-0.135491,2.98061,-0.000234
-8.70306,-0.135411,2.987043,0.002329
-8.653174,-0.135299,2.992806,0.004653
-8.603283,-0.135199,2.996346,0.006191
-8.553386,-0.135077,2.996013,0.007398
-8.503485,-0.134954,2.995281,0.008034
-8.453579,-0.134803,2.995048,0.008517
-8.403669,-0.134651,2.995249,0.008574
-8.353754,-0.134471,2.995583,0.008597
-8.303835,-0.134292,2.996482,0.008289
-8.253913,-0.13409,2.997269,0.008023
-8.203987,-0.133894,2.998659,0.007491
-8.154058,-0.133681,2.999388,0.007052
-8.104125,-0.133481,2.999983,0.006385
-8.054189,-0.13327,2.998458,0.005845
-8.00425,-0.133077,2.997456,0.005103
-7.954308,-0.132878,2.996693,0.004507
-7.904363,-0.132704,2.995757,0.003725
-7.854416,-0.132529,2.995064,0.003102
-7.804466,-0.132382,2.994257,0.002303
-7.754513,-0.13224,2.993616,0.001669
-7.704559,-0.132129,2.992971,0.000864
-7.654602,-0.132027,2.992437,0.00023
-7.604643,-0.13196,2.992035,-0.000573
-7.554682,-0.131903,2.991549,-0.001204
-7.504719,-0.131884,2.990955,-0.002001
-7.454754,-0.131878,2.990323,-0.002626
-7.404788,-0.131912,2.991145,-0.003416
-7.35482,-0.13196,2.991688,-0.004034
-7.304851,-0.13205,2.990348,-0.004818
-7.25488,-0.132155,2.988214,-0.005429
-7.204908,-0.132304,2.989886,-0.006207
-7.154935,-0.132469,2.989704,-0.006813
-7.104961,-0.132679,2.989467,-0.007585
-7.054985,-0.132905,2.989251,-0.008186
-7.005009,-0.133177,2.989956,-0.008953
-6.955031,-0.133466,2.991858,-0.00955
-6.905053,-0.133801,2.999699,-0.010314
-6.855074,-0.134128,2.992035,-0.010587
-6.805094,-0.134398,2.985973,-0.009874
-6.755112,-0.134637,2.984116,-0.00868
-6.705129,-0.134817,2.981976,-0.006799
-6.655146,-0.134959,2.979668,-0.004679
-6.605161,-0.135031,2.980218,-0.002068
-6.555176,-0.135051,2.981921,0.000623
-6.50519,-0.134986,2.982432,0.003677
-6.455204,-0.134881,2.988167,0.006388
-6.405217,-0.134778,2.993276,0.008226
-6.355229,-0.134642,2.992843,0.009665
-6.305241,-0.134496,2.991969,0.010479
-6.255252,-0.134312,2.991701,0.011096
-6.205263,-0.134117,2.992071,0.011251
-6.155273,-0.133885,2.992549,0.011345
-6.105283,-0.133645,2.993801,0.011087
-6.055293,-0.133375,2.994685,0.010855
-6.005303,-0.133104,2.996098,0.010342
-5.955312,-0.132809,2.997079,0.009913
-5.90532,-0.13252,2.99861,0.00925
-5.855329,-0.132215,2.999709,0.008707
-5.805337,-0.131923,2.999034,0.007959
-5.755344,-0.131621,2.99842,0.007354
-5.705352,-0.13134,2.997467,0.006561
-5.655359,-0.131055,2.995643,0.005926
-5.605365,-0.130795,2.995275,0.005114
-5.555371,-0.130536,2.9946,0.004468
-5.505377,-0.130307,2.993717,0.003651
-5.455383,-0.130084,2.993105,0.003005
-5.405388,-0.129895,2.992595,0.002191
-5.355393,-0.129714,2.992089,0.001549
-5.305397,-0.12957,2.99162,0.000742
-5.255402,-0.129437,2.991141,0.000108
-5.205406,-0.129344,2.990887,-0.000691
-5.155409,-0.129264,2.990547,-0.001317
-5.105413,-0.129225,2.990092,-0.002108
-5.055417,-0.1292,2.989436,-0.002726
-5.00542,-0.129219,2.990438,-0.00351
-4.955423,-0.129254,2.99114,-0.00412
-4.905426,-0.129332,2.9898,-0.004898
-4.855429,-0.129427,2.987646,-0.005503
-4.805432,-0.129567,2.989509,-0.006274
-4.755434,-0.129725,2.989425,-0.006874
-4.705437,-0.129927,2.989905,-0.007642
-4.65544,-0.130149,2.991816,-0.008237
-4.605443,-0.130415,2.999747,-0.009001
-4.555446,-0.130674,2.992148,-0.009274
-4.505448,-0.130876,2.986119,-0.00856
-4.45545,-0.131048,2.984311,-0.007365
-4.405452,-0.131161,2.983272,-0.005482
-4.355454,-0.131236,2.983569,-0.003361
-4.305456,-0.13124,2.989535,-0.000748
-4.255457,-0.13122,2.995024,0.001624
-4.205459,-0.131217,2.998225,0.003206
-4.15546,-0.131197,2.997762,0.004453
-4.105462,-0.131182,2.996656,0.005126
-4.055463,-0.131142,2.996188,0.005643
-4.005464,-0.131103,2.996235,0.005729
-3.955465,-0.13104,2.996516,0.005778
-3.905467,-0.13098,2.997288,0.005493
-3.855468,-0.130899,2.997946,0.005248
-3.805469,-0.130827,2.998988,0.004733
-3.75547,-0.130738,2.999774,0.004309
-3.705471,-0.130664,2.99914,0.003656
-3.655472,-0.130579,2.99834,0.003127
-3.605473,-0.130513,2.997224,0.002394
-3.555473,-0.130443,2.996423,0.001806
-3.505474,-0.130398,2.995415,0.001031
-3.455475,-0.130352,2.994537,0.000413
-3.405476,-0.130336,2.994461,-0.000382
-3.355476,-0.130324,2.994533,-0.001012
-3.305477,-0.130344,2.993306,-0.001814
-3.255478,-0.130372,2.991193,-0.002447
-3.205478,-0.130437,2.99208,-0.003248
-3.155479,-0.130511,2.991694,-0.003878
-3.105479,-0.130624,2.991142,-0.004675
-3.05548,-0.13075,2.990731,-0.005299
-3.005481,-0.130916,2.990534,-0.006089
-2.955482,-0.131097,2.990276,-0.006707
-2.905482,-0.131319,2.990824,-0.007492
-2.855483,-0.131557,2.992623,-0.008104
-2.805485,-0.131839,2.999032,-0.008882
-2.755486,-0.13211,2.991482,-0.009168
-2.705487,-0.132323,2.985552,-0.008467
-2.655487,-0.132505,2.983764,-0.007282
-2.605488,-0.132625,2.982877,-0.00541
-2.555488,-0.132707,2.983259,-0.003297
-2.505488,-0.132718,2.989225,-0.000692
-2.455489,-0.132702,2.994753,0.001673
-2.405489,-0.132704,2.997979,0.003248
-2.355489,-0.132688,2.997491,0.004491
-2.305489,-0.132675,2.996501,0.005158
-2.25549,-0.132638,2.996086,0.005671
-2.20549,-0.132602,2.996102,0.005753
-2.15549,-0.13254,2.99642,0.005799
-2.10549,-0.132482,2.997211,0.005511
-2.05549,-0.132403,2.997828,0.005264
-2.005491,-0.132331,2.998908,0.004747
-1.955491,-0.132244,2.999716,0.004321
-1.905491,-0.13217,2.999092,0.003666
-1.855491,-0.132086,2.99815,0.003135
-1.805492,-0.132021,2.997384,0.002401
-1.755492,-0.131951,2.99704,0.001812
-1.705492,-0.131906,2.996017,0.001036
-1.655492,-0.131861,2.99412,0.000418
-1.605492,-0.131845,2.994199,-0.000378
-1.555492,-0.131833,2.993669,-0.001009
-1.505492,-0.131854,2.992954,-0.001811
-1.455493,-0.131882,2.992391,-0.002444
-1.405493,-0.131947,2.991932,-0.003246
-1.355493,-0.132021,2.991467,-0.003876
-1.305493,-0.132135,2.991139,-0.004673
-1.255493,-0.13226,2.990738,-0.005298
-1.205494,-0.132427,2.990523,-0.006088
-1.155494,-0.132607,2.990245,-0.006707
-1.105495,-0.13283,2.99084,-0.007491
-1.055495,-0.133068,2.992671,-0.008103
-1.005496,-0.133349,2.999047,-0.008881
-0.955497,-0.133621,2.991478,-0.009167
-0.905497,-0.133834,2.985521,-0.008466
-0.855498,-0.134015,2.983745,-0.007282
-0.805498,-0.134136,2.982116,-0.00541
-0.755498,-0.134218,2.980384,-0.003297
-0.705498,-0.134228,2.978719,-0.000692
-0.655498,-0.134187,2.978517,0.001994
-0.605498,-0.134059,2.984161,0.005043
-0.555499,-0.133891,2.989503,0.00775
-0.505499,-0.133724,2.992838,0.009585
-0.4555,-0.133524,2.992481,0.011022
-0.4055,-0.133314,2.991821,0.011833
-0.355501,-0.133065,2.99158,0.012448
-0.305501,-0.132805,2.991899,0.012602
-0.255502,-0.132508,2.992317,0.012694
-0.205503,-0.132203,2.994177,0.012434
-0.155504,-0.131867,2.99524,0.012201
-0.105506,-0.13153,2.99539,0.011687
-0.055507,-0.131168,2.996669,0.011257
-0.005508,-0.130814,2.998825,0.010593
0.04449,-0.130442,2.999719,0.010049
0.094489,-0.130084,2.999043,0.0093
0.144488,-0.129717,2.998184,0.008695
0.194486,-0.129369,2.997086,0.007901
0.244485,-0.129017,2.996227,0.007266
0.294484,-0.12869,2.995199,0.006453
0.344483,-0.128365,2.994474,0.005807
0.394482,-0.12807,2.993775,0.00499
0.444481,-0.12778,2.993188,0.004343
0.494481,-0.127524,2.992615,0.003528
0.54448,-0.127276,2.992054,0.002886
0.59448,-0.127065,2.991578,0.002079
0.644479,-0.126866,2.991157,0.001444
0.694479,-0.126706,2.990921,0.000645
0.744479,-0.126559,2.990542,0.000019
0.794478,-0.126453,2.990293,-0.000773
0.844478,-0.126362,2.989931,-0.001391
0.894478,-0.126314,2.989831,-0.002175
0.944478,-0.126282,2.989586,-0.002786
0.994478,-0.126294,2.989574,-0.003563
1.044478,-0.126322,2.989291,-0.004169
1.094478,-0.126395,2.989226,-0.004941
1.144478,-0.126486,2.988985,-0.005541
1.194478,-0.126622,2.989056,-0.006308
1.244478,-0.126777,2.988885,-0.006904
1.294477,-0.126977,2.988707,-0.007668
1.344477,-0.127195,2.988193,-0.008261
1.394476,-0.12746,2.98951,-0.009022
1.444475,-0.127744,2.990401,-0.009612
1.494474,-0.128073,2.989329,-0.01037
1.544473,-0.128422,2.990164,-0.010959
1.594471,-0.128818,2.999413,-0.011716
1.64447,-0.129206,2.992031,-0.011982
1.694469,-0.129538,2.986264,-0.011264
1.744468,-0.129841,2.98439,-0.010064
1.794467,-0.130084,2.982655,-0.008177
1.844467,-0.130291,2.980868,-0.006051
1.894467,-0.130427,2.979089,-0.003436
1.944467,-0.130512,2.97889,-0.00074
1.994467,-0.130512,2.984501,0.002318
2.044467,-0.130473,2.989758,0.005033
2.094466,-0.130435,2.992908,0.006874
2.144466,-0.130365,2.992409,0.008317
2.194466,-0.130286,2.992537,0.009133
2.244466,-0.130168,2.992746,0.009753
2.294466,-0.130039,2.991691,0.00991
2.344466,-0.129873,2.99151,0.010006
2.394465,-0.1297,2.994202,0.009749
2.444465,-0.129496,2.994975,0.009518
2.494465,-0.129291,2.996193,0.009007
2.544464,-0.129063,2.997133,0.008579
2.594464,-0.128841,2.998555,0.007916
2.644463,-0.128602,2.999572,0.007374
2.694463,-0.128377,2.999069,0.006626
2.744462,-0.128142,2.99815,0.006021
2.794462,-0.127927,2.996984,0.005229
2.844461,-0.127708,2.99613,0.004594
2.894461,-0.127515,2.995053,0.003782
2.94446,-0.127323,2.994183,0.003136
2.99446,-0.127161,2.994126,0.002319
3.04446,-0.127004,2.994175,0.001673
3.09446,-0.126881,2.99291,0.000859
3.144459,-0.126767,2.990875,0.000217
3.194459,-0.12669,2.991763,-0.00059
3.244459,-0.126623,2.991181,-0.001224
3.294459,-0.126597,2.99038,-0.002024
3.344459,-0.126583,2.990614,-0.00265
3.394459,-0.126611,2.9912,-0.003441
3.444459,-0.126653,2.990934,-0.004059
3.494459,-0.126738,2.989538,-0.004843
3.544459,-0.126839,2.989029,-0.005454
3.594459,-0.126984,2.989356,-0.006231
3.644459,-0.127146,2.989221,-0.006836
3.694458,-0.127353,2.989016,-0.007608
3.744458,-0.127577,2.988591,-0.008208
3.794457,-0.127847,2.990436,-0.008976
3.844456,-0.128134,2.993171,-0.009572
3.894455,-0.128468,2.997474,-0.010335
3.944454,-0.128793,2.990995,-0.010608
3.994453,-0.129062,2.986311,-0.009895
4.044453,-0.129301,2.984619,-0.008699
4.094452,-0.12948,2.983334,-0.006817
4.144452,-0.129622,2.983607,-0.004695
4.194452,-0.129693,2.989521,-0.002083
4.244452,-0.129739,2.995041,0.00029
4.294452,-0.129803,2.998236,0.001872
4.344452,-0.12985,2.997735,0.003119
4.394452,-0.129901,2.996659,0.003792
4.444452,-0.129928,2.996198,0.004309
4.494452,-0.129956,2.996184,0.004395
4.544452,-0.129959,2.996505,0.004444
4.594452,-0.129966,2.997551,0.004159
4.644452,-0.129952,2.998133,0.003914
4.694452,-0.129946,2.998439,0.003399
4.744452,-0.129924,2.999753,0.002976
4.794452,-0.129916,2.99892,0.002322
4.844452,-0.129898,2.998225,0.001793
4.894452,-0.1299,2.997295,0.00106
4.944452,-0.129896,2.996522,0.000472
4.994452,-0.129917,2.995539,-0.000303
5.044452,-0.129938,2.994822,-0.000921
5.094452,-0.129989,2.99412,-0.001716
5.144452,-0.130043,2.993534,-0.002346
5.194452,-0.130131,2.992948,-0.003148
5.244452,-0.130225,2.992353,-0.003781
5.294452,-0.130356,2.991672,-0.004582
5.344451,-0.130498,2.991028,-0.005212
5.394451,-0.130677,2.991659,-0.006008
5.444451,-0.13087,2.992161,-0.006633
5.49445,-0.131103,2.991204,-0.007423
5.544449,-0.13135,2.992117,-0.008041
5.594449,-0.131639,2.998141,-0.008826
5.644448,-0.131917,2.990928,-0.009117
5.694447,-0.132136,2.985258,-0.008421
5.744447,-0.132323,2.983493,-0.007242
5.794447,-0.132447,2.982667,-0.005374
5.844447,-0.132533,2.983074,-0.003265
5.894447,-0.132547,2.989056,-0.000664
5.944447,-0.132534,2.994599,0.001698
5.994447,-0.132538,2.997905,0.00327
6.044447,-0.132524,2.997444,0.00451
6.094447,-0.132514,2.996298,0.005175
6.144447,-0.132478,2.995825,0.005685
6.194447,-0.132443,2.996349,0.005766
6.244447,-0.132382,2.996794,0.00581
6.294447,-0.132325,2.996715,0.005521
6.344447,-0.132246,2.997529,0.005272
6.394447,-0.132176,2.999068,0.004754
6.444447,-0.132089,2.999748,0.004327
6.494446,-0.132015,2.999167,0.003671
6.544446,-0.131932,2.998349,0.00314
6.594446,-0.131867,2.997301,0.002405
6.644446,-0.131798,2.996522,0.001816
6.694446,-0.131753,2.995617,0.001039
6.744446,-0.131708,2.994912,0.00042
6.794446,-0.131692,2.994142,-0.000376
6.844446,-0.13168,2.993497,-0.001007
6.894446,-0.131701,2.992685,-0.00181
6.944446,-0.13173,2.991836,-0.002443
6.994446,-0.131794,2.99204,-0.003245
7.044446,-0.131869,2.992659,-0.003875
7.094446,-0.131982,2.991989,-0.004672
7.144446,-0.132108,2.990478,-0.005297
7.194446,-0.132274,2.990849,-0.006088
7.244445,-0.132455,2.992994,-0.006706
7.294445,-0.132677,2.998682,-0.007491
7.344444,-0.132889,2.991141,-0.007782
7.394444,-0.133041,2.984747,-0.007087
7.444444,-0.133161,2.982186,-0.005908
7.494444,-0.133219,2.981918,-0.00404
7.544444,-0.133239,2.98255,-0.001931
7.594444,-0.133185,2.979949,0.00067
7.644444,-0.13308,2.974429,0.003352
7.694443,-0.132888,2.96641,0.006399
7.744443,-0.132629,2.957393,0.009424
7.794441,-0.132241,2.951048,0.013051
7.844438,-0.131669,2.948801,0.017745
7.894432,-0.130931,2.936442,0.022981
7.944423,-0.129992,2.918613,0.028945
7.994411,-0.128868,2.918682,0.035177
8.044392,-0.127493,2.906943,0.042237
8.094363,-0.125805,2.894897,0.050541
8.144324,-0.123819,2.887845,0.059523
8.19427,-0.121493,2.878766,0.069337
8.244199,-0.118838,2.866753,0.079496
8.294105,-0.115784,2.851368,0.090542
8.343981,-0.112264,2.84021,0.102874
8.393822,-0.108287,2.832511,0.115912
8.443621,-0.103809,2.824748,0.129803
8.493373,-0.098836,2.817629,0.144053
8.543068,-0.093321,2.806964,0.158874
8.5927,-0.087271,2.788914,0.173831
8.641782,-0.080664,2.766912,0.19119
8.689823,-0.073494,2.737411,0.212789
8.73682,-0.065805,2.704598,0.237446
8.782748,-0.057511,2.643677,0.265553
8.827571,-0.0485,2.583514,0.297805
8.871245,-0.038663,2.497386,0.334732
8.913719,-0.027898,2.422426,0.376732
8.954931,-0.016106,2.318593,0.424096
